age,arab,children_0_4,lwage_2011,marital,schooling,status,yeshiva
39,0,1,4.274378,1,16,1,0
42,0,0,3.736868,2,18,1,0
44,0,0,4.347767,1,12,1,0
15,0,0,,4,10,4,0
17,0,0,,4,12,4,0
64,0,0,2.812815,1,11,1,0
54,0,0,3.760538,1,12,1,0
21,0,0,,4,12,4,0
37,0,1,3.966558,1,12,1,0
76,0,0,,1,16,4,0
28,0,1,3.655177,1,10,1,0
37,0,1,3.953196,1,14,1,0
62,0,0,3.163319,1,13,1,0
36,0,2,5.143816,1,15,1,0
38,0,1,3.839725,1,9,1,0
85,0,0,,3,16,4,0
21,0,0,,4,12,4,0
41,0,0,3.690832,1,12,1,0
34,0,1,4.420899,1,12,1,0
21,0,0,2.66153,4,11,1,0
34,0,1,3.557655,1,12,1,0
33,0,2,4.527363,1,14,1,0
38,0,1,3.495644,1,12,1,0
75,0,0,,1,10,4,0
41,0,1,3.403351,1,20,1,0
56,0,0,4.581912,1,15,1,0
40,0,1,3.600474,1,12,1,0
86,0,1,,3,0,4,0
80,0,0,,1,0,4,0
39,0,2,3.522652,1,12,1,0
78,0,0,,1,0,4,0
59,0,0,4.859015,1,15,1,0
28,0,0,3.50007,4,13,1,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
57,0,0,3.951921,1,15,1,0
50,0,0,3.108471,4,12,1,0
39,0,0,3.917302,4,16,1,0
27,0,0,3.433018,1,12,1,0
40,0,1,5.329044,1,16,1,0
48,0,0,3.657404,1,12,1,0
16,0,0,,4,12,4,0
60,0,0,4.195254,1,16,1,0
67,0,0,,1,12,4,0
63,0,0,3.900191,1,12,1,0
36,0,2,4.935985,1,17,1,0
34,0,2,4.530536,1,16,1,0
64,0,0,3.097075,2,20,1,0
32,0,2,4.033648,1,13,1,0
32,0,0,,4,0,4,0
31,0,1,3.739687,1,15,1,0
33,0,0,,4,11,4,0
32,0,3,,1,20,4,0
25,0,0,,4,12,4,0
21,0,0,3.491667,4,12,1,0
34,0,1,3.840167,1,10,1,0
28,0,2,3.882673,1,12,1,0
30,0,1,3.844481,1,17,1,0
28,0,2,3.524525,1,12,1,0
27,0,2,3.510304,4,12,1,0
53,0,2,3.575417,1,12,1,0
26,0,0,3.421015,1,12,1,0
67,0,0,,1,11,4,0
21,0,0,2.943101,4,12,1,0
39,0,1,3.387677,1,12,1,0
30,0,0,2.96637,4,12,1,0
60,0,0,3.458945,1,8,1,0
25,0,0,3.24738,4,12,1,0
21,0,2,,4,12,4,0
31,0,2,,1,12,4,0
62,0,2,,1,10,4,0
97,0,0,,1,21,4,0
64,0,0,3.121665,1,16,1,0
54,0,0,,1,12,4,0
59,0,0,3.673624,1,14,1,0
25,0,0,3.325798,4,12,1,0
50,0,0,3.236003,1,15,1,0
81,0,0,,3,18,4,0
25,0,0,3.138524,4,14,1,0
57,0,0,3.052591,1,13,1,0
85,0,0,,3,6,4,0
58,0,0,3.411833,1,12,1,0
64,0,0,3.169356,1,14,1,0
75,0,2,,1,12,4,0
36,0,2,,2,12,4,0
54,0,0,4.77088,1,16,1,0
66,0,0,,1,17,4,0
49,0,0,5.074271,1,25,1,0
16,0,0,,4,11,4,0
21,0,0,,4,16,4,1
21,0,0,,4,18,4,1
36,0,0,3.305117,1,12,1,0
56,0,0,3.345532,1,12,1,0
38,0,1,3.083473,1,10,1,0
51,0,0,3.99199,1,16,1,0
99,0,0,,3,8,4,0
43,0,1,4.602755,1,18,1,0
21,0,0,,4,13,4,0
54,0,0,4.333862,1,12,1,0
37,0,1,3.571674,1,14,1,0
21,0,0,4.659602,4,9,1,0
59,0,0,3.710833,1,12,1,0
21,0,0,,4,12,4,0
69,0,0,,1,13,4,0
16,0,0,,4,10,4,0
52,0,0,4.373231,1,12,1,0
21,0,0,,4,12,4,0
49,0,0,4.376236,1,15,1,0
21,0,0,,4,12,4,0
15,0,0,,4,10,4,0
60,0,0,4.502577,1,16,1,0
49,0,0,5.030537,1,18,1,0
40,0,0,4.844315,1,18,1,0
41,0,1,4.756115,1,18,1,0
45,0,0,4.879367,1,16,1,0
65,0,0,4.981897,1,18,1,0
37,1,0,4.090525,1,16,1,0
21,1,0,,4,8,4,0
17,1,0,,4,12,4,0
21,1,0,,4,12,4,0
46,1,0,3.087212,5,8,1,0
45,1,0,3.638609,1,12,1,0
42,1,0,3.192551,1,6,1,0
31,1,2,3.066171,1,9,1,0
48,1,0,3.325529,1,9,1,0
21,1,0,,4,12,4,0
31,1,0,,4,12,4,0
34,1,0,,4,12,4,0
21,1,0,3.384703,4,12,1,0
21,1,0,,4,12,4,0
51,1,0,,1,5,4,0
27,1,0,3.036281,4,12,1,0
15,1,0,,4,10,4,0
33,1,3,3.241256,1,14,1,0
15,1,0,,4,10,4,0
63,1,0,,1,8,4,0
21,1,0,,4,12,4,0
48,1,2,,1,8,4,0
17,1,2,,4,12,4,0
47,1,1,3.124489,1,8,1,0
21,1,0,3.145982,4,12,1,0
58,1,0,,1,12,4,0
51,1,0,2.960077,1,8,1,0
21,1,0,,4,7,4,0
21,1,0,,4,7,4,0
21,1,0,2.996335,4,12,1,0
45,1,0,4.532284,1,11,1,0
15,1,0,,4,10,4,0
21,1,0,2.975776,4,14,1,0
49,1,0,,1,6,4,0
33,1,0,2.771025,4,10,1,0
69,1,0,,1,2,4,0
69,1,0,,1,8,4,0
21,1,0,,4,12,4,0
57,1,0,,1,8,4,0
28,1,0,3.209875,4,12,1,0
21,1,0,3.249951,4,12,1,0
17,1,0,,4,11,4,0
64,1,0,2.66754,1,3,1,0
21,1,0,2.981422,4,8,1,0
27,1,0,3.076107,4,8,1,0
57,1,0,3.424656,1,8,1,0
21,1,0,3.122722,4,12,1,0
16,1,0,,4,11,4,0
21,1,0,,4,12,4,0
51,1,0,3.375816,1,12,1,0
21,1,0,3.209875,4,12,1,0
21,1,0,3.06479,4,12,1,0
61,1,0,,1,2,4,0
28,1,0,3.06479,4,12,1,0
29,1,0,3.06479,4,10,1,0
30,1,1,3.23564,1,12,1,0
21,0,0,3.657205,1,15,1,0
30,0,2,3.226927,1,10,1,0
33,0,0,3.856467,4,12,1,0
65,0,0,5.161216,1,16,1,0
70,0,0,,1,15,4,0
76,0,0,,1,18,4,0
45,0,1,,4,20,4,0
77,0,0,,1,12,4,0
32,0,0,4.271189,4,17,1,0
47,0,0,3.979185,1,17,1,0
15,0,0,,4,9,4,0
21,0,0,,4,12,4,0
25,0,0,3.094082,4,16,1,0
62,0,0,4.237965,1,15,1,0
21,0,0,,4,12,4,0
56,0,0,,1,8,4,0
27,0,0,,1,14,4,0
17,0,0,,4,11,4,0
51,0,0,,1,16,4,0
31,0,0,4.170204,4,17,1,0
29,0,0,3.469338,4,12,1,0
44,0,1,3.763497,1,16,1,0
64,0,0,,1,17,4,0
25,0,0,3.398885,4,13,1,0
73,0,0,,1,8,4,0
54,0,0,3.667924,1,16,1,0
21,0,0,,4,14,4,0
16,0,0,,4,11,4,0
68,0,0,4.296834,1,19,1,0
53,0,0,3.405231,1,10,1,0
30,0,0,3.607521,1,16,1,0
21,0,0,,4,12,4,0
68,0,0,4.479172,1,14,1,0
35,0,1,4.195238,1,12,1,0
59,0,0,4.769148,1,16,1,0
35,0,1,3.877999,1,25,1,0
40,0,1,3.769453,2,19,1,0
34,0,1,4.372891,1,25,1,0
21,0,0,,4,10,4,0
15,0,0,,4,9,4,0
38,0,0,3.409291,1,11,1,0
63,0,0,,1,12,4,0
25,0,0,3.534344,4,19,1,0
40,0,0,3.996992,1,16,1,0
30,0,0,4.11433,1,18,1,0
54,0,0,4.013867,1,12,1,0
21,0,0,,4,17,4,0
21,0,0,3.791407,4,12,1,0
70,0,0,,1,10,4,0
65,0,0,3.443022,1,19,1,0
34,0,2,3.385346,1,10,1,0
28,0,1,3.173314,4,12,1,0
21,0,0,3.538698,4,12,1,0
75,0,0,3.277292,1,10,1,0
55,0,0,4.222229,5,16,2,0
40,0,0,3.735032,1,11,1,0
54,0,0,3.32845,2,12,1,0
36,0,1,3.867259,1,12,1,0
74,0,0,,2,15,4,0
64,0,0,3.422373,2,10,1,0
76,0,0,,3,3,4,0
37,0,1,3.497707,1,11,1,0
17,0,0,,4,11,4,0
48,0,0,3.78093,1,11,1,0
51,0,0,3.262042,1,10,1,0
21,0,0,,4,12,4,0
56,0,0,3.280451,1,10,1,0
54,0,0,4.270937,1,15,1,0
21,0,0,3.182503,4,12,1,0
26,0,0,3.403811,4,13,1,0
32,0,0,,4,8,4,0
64,0,0,,1,6,4,0
44,0,0,3.452404,2,12,1,0
83,0,0,,1,15,4,0
16,0,0,,4,11,4,0
28,0,0,,4,14,4,0
54,0,0,4.013383,1,13,1,0
15,0,0,,4,10,4,0
37,0,0,2.849464,1,10,1,0
47,0,0,,4,0,4,0
63,0,0,,1,16,4,0
21,0,0,3.451001,4,9,1,0
42,0,0,3.604315,1,9,1,0
31,0,1,,1,12,4,0
53,0,1,3.881454,1,12,1,0
41,0,1,3.93783,1,12,1,0
50,0,0,3.592799,1,20,1,0
21,0,0,,4,12,4,0
46,0,0,,4,12,4,0
55,0,0,4.133797,1,14,1,0
47,0,0,3.390361,1,12,1,0
21,0,0,3.46905,1,12,1,0
50,0,0,3.476932,1,12,1,0
21,0,0,,4,12,4,0
31,0,1,3.053318,1,14,1,0
91,0,0,,1,6,4,0
27,0,0,3.423277,1,12,1,0
61,0,0,,1,8,4,0
27,0,1,3.234731,1,13,1,0
51,0,0,1.739209,1,15,1,0
21,0,0,,4,14,4,1
60,0,0,3.317816,1,10,1,0
29,0,0,3.32359,4,12,1,0
21,0,2,,4,12,4,0
37,0,2,1.729926,1,12,1,0
39,0,2,3.615961,1,12,1,0
55,0,0,3.596324,1,19,1,0
21,0,0,3.770283,4,13,1,0
27,0,0,3.579469,4,16,1,0
21,0,0,,4,12,4,0
44,0,0,3.346617,1,12,1,0
67,0,0,,1,10,4,0
74,0,0,,1,7,4,0
26,0,0,3.433598,4,12,1,0
64,1,3,3.969694,1,16,1,0
27,1,3,,1,14,4,0
28,1,3,4.155135,1,16,1,0
17,1,0,,4,12,4,0
47,1,0,,1,16,4,0
21,1,0,,4,12,4,0
21,1,0,,4,13,4,0
16,1,0,,4,11,4,0
36,1,0,3.299508,1,13,1,0
21,1,0,3.252262,4,12,1,0
21,1,0,3.563726,4,14,1,0
46,1,0,,1,10,4,0
77,1,0,,1,0,4,0
15,1,0,,4,9,4,0
21,1,0,,4,15,4,0
44,1,0,3.101237,1,3,1,0
47,1,1,4.150092,1,16,1,0
17,1,1,,4,10,4,0
61,1,0,,1,3,4,0
16,1,1,,4,10,4,0
42,1,1,,1,12,4,0
21,1,0,,4,18,4,0
63,1,0,,1,1,4,0
16,1,0,,4,11,4,0
31,1,3,,1,0,4,0
21,1,0,,4,12,4,0
21,1,0,,4,12,4,0
36,0,0,3.26422,1,12,1,0
16,0,0,,4,10,4,0
21,0,0,,4,12,4,0
55,0,0,4.187339,1,12,1,0
66,0,0,,1,12,4,0
52,0,0,3.280379,1,16,1,0
21,0,0,,4,13,4,0
25,0,0,2.864508,4,8,1,0
70,0,0,3.843071,1,14,1,0
56,0,0,3.711712,1,11,1,0
62,0,0,,1,11,4,0
35,0,0,,4,10,4,0
65,0,0,,1,11,4,0
38,0,0,2.587505,4,12,1,0
37,0,0,3.775474,1,12,1,0
21,0,2,,5,9,4,0
75,0,0,,3,15,4,0
49,0,0,,4,6,4,0
36,1,0,3.732807,1,10,1,0
21,0,0,,4,12,4,0
55,0,0,3.29681,1,12,1,0
77,0,0,,1,10,4,0
21,0,0,,4,15,4,0
50,0,0,,1,17,4,0
86,0,0,,1,18,4,0
52,0,0,,2,3,4,0
60,0,0,3.293563,3,6,1,0
51,0,0,4.017845,1,14,1,0
16,0,0,2.586765,4,11,1,0
33,0,1,3.997077,1,14,1,0
70,1,0,,1,10,4,0
38,0,0,,1,15,4,0
54,0,0,3.350867,1,10,1,0
25,0,0,,4,12,4,0
55,0,0,,1,13,4,0
17,0,0,,4,12,4,0
33,1,0,,4,13,4,0
63,1,0,,1,12,4,0
64,0,0,,1,6,4,0
72,0,0,,3,9,4,0
56,0,0,4.375333,1,13,1,0
34,0,0,3.90662,4,9,1,0
55,0,0,,1,14,4,0
57,0,0,3.484492,1,20,1,0
21,1,0,,4,7,4,0
21,1,0,3.307133,4,12,1,0
49,1,0,3.239448,2,11,1,0
74,0,0,,1,13,4,0
61,0,0,,1,10,4,0
50,0,0,3.543956,1,12,1,0
65,0,0,4.43238,2,16,1,0
64,0,0,,1,15,4,0
79,0,0,,1,10,4,0
71,0,0,,1,18,4,0
96,0,0,,3,12,4,0
64,0,0,,1,12,4,0
33,0,1,4.231153,1,15,1,0
36,0,1,4.333828,1,12,1,0
28,0,0,,4,9,4,0
26,0,0,,4,12,4,0
21,0,0,,4,9,4,0
37,1,0,2.992648,1,6,1,0
63,1,0,,1,15,4,0
33,1,0,3.000915,2,14,1,0
41,0,0,3.347125,1,12,1,0
21,0,0,,4,12,4,0
44,0,0,3.460381,1,10,1,0
71,0,0,,1,10,4,0
16,0,0,,4,10,4,0
49,0,0,,1,26,4,0
53,0,0,2.989036,1,15,1,0
21,0,0,3.185266,4,12,1,0
46,0,0,4.183339,1,14,1,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
60,0,0,,1,12,4,0
72,0,0,,1,14,4,0
27,0,0,,4,9,4,0
79,1,0,,1,6,4,0
35,1,1,3.799925,1,12,1,0
66,0,0,,5,13,4,0
26,0,0,3.579713,5,15,1,0
57,0,0,4.174662,1,13,1,0
46,0,1,3.946475,1,11,1,0
17,0,0,,4,12,4,0
47,0,0,3.216034,1,12,1,0
21,0,0,,4,14,4,0
17,0,0,,4,12,4,0
47,0,0,4.750872,1,12,1,0
27,0,2,3.676203,1,12,1,0
61,0,0,2.126415,1,10,1,0
21,0,0,,4,12,4,0
31,0,0,4.030042,1,16,1,0
49,0,0,,2,14,4,0
44,0,1,3.368132,1,20,2,1
16,0,0,,4,10,4,0
28,0,0,2.511307,4,15,1,0
61,0,0,3.002892,1,13,1,0
59,0,0,3.439296,1,10,1,0
21,0,0,3.083855,4,12,1,0
72,0,0,,1,15,4,0
21,0,0,3.549392,4,13,1,0
42,0,0,3.613847,1,12,1,0
57,0,0,3.571241,2,15,1,0
36,0,1,3.602218,1,11,1,0
29,0,0,3.647022,1,12,1,0
42,0,1,3.956994,1,12,1,0
15,0,1,,4,9,4,0
57,0,1,,1,8,4,0
30,0,1,3.415465,1,12,1,0
42,0,0,4.083275,1,13,1,0
58,0,0,3.518235,1,12,2,0
34,0,1,3.63149,1,13,1,0
45,0,0,3.811909,1,12,1,0
21,0,0,,4,12,4,0
55,0,0,5.370692,1,24,1,0
25,0,0,2.973945,4,13,1,0
21,0,0,3.275735,4,12,1,0
75,0,0,,1,22,4,0
16,0,0,3.139603,4,11,1,0
57,0,0,5.167926,1,17,1,0
21,0,0,,4,12,4,0
61,0,0,5.296005,3,17,1,0
15,0,0,,4,9,4,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
48,0,0,4.547512,1,12,1,0
21,0,0,,4,12,4,0
56,0,0,3.8182,1,12,1,0
57,0,0,4.254252,1,12,1,0
21,0,0,3.769655,4,14,1,0
43,0,0,4.550183,1,12,1,0
17,0,0,,4,12,4,0
26,0,0,,4,12,4,0
16,0,0,,4,11,4,0
50,0,0,4.198318,1,15,1,0
17,0,0,,4,11,4,0
57,0,0,4.54329,1,23,1,0
17,0,0,,4,12,4,0
47,0,0,5.220418,1,12,1,0
21,0,0,,4,12,4,0
44,0,0,4.417456,1,11,1,0
54,0,0,4.170716,1,15,1,0
21,0,0,,4,13,4,0
15,0,0,,4,10,4,0
41,0,0,3.898538,1,22,1,0
44,0,0,4.473989,1,16,1,0
21,0,0,,4,12,4,0
33,0,2,4.14776,1,16,1,0
21,0,0,3.651095,4,12,1,0
64,0,0,3.563998,1,12,1,0
56,0,0,4.45857,1,15,1,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
56,0,0,3.62172,1,11,1,0
26,0,0,,4,13,4,0
68,0,0,,1,15,4,0
45,0,0,3.81952,1,12,1,0
53,0,0,4.226412,1,18,1,0
21,0,0,,4,12,4,0
58,0,0,4.539208,1,17,1,0
64,0,0,2.982247,1,11,1,0
50,1,0,,1,8,4,0
69,0,0,,1,17,4,0
79,0,0,,1,16,4,0
71,0,0,,1,14,4,0
80,0,0,,1,15,4,0
38,0,1,3.775474,1,15,1,0
56,0,0,3.505326,1,17,1,0
77,0,0,,1,0,4,0
33,0,1,3.264825,1,14,1,0
64,0,0,,1,14,4,0
52,0,0,3.458001,1,16,1,0
51,0,0,3.569695,1,13,1,0
25,0,0,2.813411,4,12,1,0
82,0,0,,1,16,4,0
53,0,0,3.9427,1,15,1,0
21,0,0,,4,12,4,0
31,0,2,3.552043,1,12,1,0
69,0,0,,3,15,4,0
73,0,0,,1,8,4,0
63,0,0,4.661695,1,16,1,0
39,0,0,4.117553,1,12,1,0
45,0,1,4.198989,1,19,1,0
16,0,1,,4,10,4,0
64,0,0,3.577427,1,15,1,0
25,0,0,,4,13,4,0
39,0,1,3.008742,1,13,2,0
36,0,0,3.962706,1,15,1,0
84,0,0,,1,19,4,0
48,0,0,3.257746,1,10,1,0
35,0,0,3.682185,1,16,1,0
75,0,0,,1,14,4,0
26,0,0,,4,12,4,0
72,0,0,,3,10,4,0
67,0,0,,1,13,4,0
39,0,0,4.527562,4,12,1,0
21,0,0,,4,12,4,0
62,0,0,3.423879,1,18,1,0
38,0,0,,4,12,4,0
32,0,1,3.532995,1,15,1,0
78,0,0,,1,12,4,0
21,0,0,,4,14,4,0
21,0,0,,4,12,4,0
54,0,0,,1,14,4,0
45,0,0,3.497976,1,13,1,0
44,0,0,3.35423,1,12,1,0
21,0,0,3.227895,4,12,1,0
21,0,0,3.45682,4,12,1,0
44,0,1,3.423879,1,17,1,0
54,0,0,,1,11,4,0
21,0,0,3.263846,4,12,1,0
41,0,1,3.78835,1,13,1,0
48,0,0,,4,18,4,0
54,0,0,4.439916,1,16,1,0
36,0,2,4.759109,1,15,1,0
60,0,0,4.150268,1,15,1,0
38,0,1,4.950969,1,15,1,0
49,0,0,4.198781,1,15,1,0
35,0,1,4.074126,1,22,2,0
59,0,0,4.412448,1,12,1,0
46,0,0,4.997947,1,17,1,0
16,0,0,,4,11,4,0
51,0,0,4.378925,1,14,1,0
40,0,0,4.433416,1,17,1,0
15,0,0,,4,10,4,0
44,0,0,4.511189,1,17,1,0
15,0,0,,4,10,4,0
45,1,0,3.583006,1,12,1,0
21,1,0,,4,12,4,0
15,1,0,,4,10,4,0
83,1,0,,1,0,4,0
33,1,0,,1,12,4,0
21,1,0,3.121439,4,12,1,0
21,1,0,3.344786,4,11,1,0
15,1,2,,4,10,4,0
39,1,2,,1,4,4,0
33,1,3,,1,12,4,0
47,1,0,,1,13,4,0
21,1,1,,4,10,4,0
45,1,1,,1,0,4,0
21,1,1,,4,10,4,0
41,1,1,3.47536,1,8,1,0
15,1,1,,4,9,4,0
37,1,2,3.54429,1,12,1,0
34,1,1,3.532095,1,12,1,0
28,1,1,3.698504,1,12,1,0
21,1,0,,4,14,4,0
54,1,0,,1,16,4,0
25,1,0,3.552043,4,16,1,0
29,1,3,3.138852,1,12,1,0
21,1,3,3.544234,4,12,1,0
21,1,3,,4,14,4,0
16,1,3,,4,10,4,0
86,1,3,,1,0,4,0
48,1,0,3.40461,1,9,1,0
35,1,0,,1,12,4,0
25,1,3,,1,14,4,0
21,1,3,,4,12,4,0
17,1,3,,4,11,4,0
58,1,3,,1,4,4,0
34,1,2,3.667728,1,16,1,0
21,1,0,3.278712,4,10,1,0
21,1,3,,1,12,4,0
57,1,0,3.693057,1,16,1,0
21,1,0,,4,13,4,0
21,1,0,,4,15,4,0
31,1,4,2.937731,1,8,1,0
64,1,0,,1,4,4,0
15,1,0,,4,10,4,0
17,1,0,,4,12,4,0
21,1,0,2.953472,4,12,1,0
27,1,1,3.531081,1,12,1,0
21,1,1,,4,15,4,0
54,1,1,3.364345,1,15,1,0
21,1,1,3.25614,4,12,1,0
27,1,0,3.523943,1,12,1,0
49,1,0,,1,0,4,0
21,1,2,3.449038,4,14,1,0
15,1,2,,4,10,4,0
42,1,0,,1,12,4,0
48,1,0,3.388219,1,12,1,0
21,1,0,,4,14,4,0
31,1,1,3.151729,1,12,1,0
74,1,0,,3,0,4,0
62,0,0,,1,18,4,0
21,0,0,,4,12,4,0
41,0,0,3.931312,1,12,1,0
16,0,0,,4,11,4,0
45,0,0,4.423764,1,20,1,0
39,0,1,4.576495,1,16,1,0
50,0,0,4.439855,1,12,1,0
21,0,0,,4,10,4,0
53,0,0,4.144703,1,13,1,0
40,0,1,4.944425,1,16,1,0
29,0,2,3.751299,1,15,1,0
51,1,2,,1,10,4,0
43,1,1,4.165734,1,17,1,0
15,1,1,,4,9,4,0
17,1,1,,4,12,4,0
41,1,2,4.06848,1,16,1,0
16,1,2,,4,10,4,0
21,1,2,,4,15,4,0
25,1,0,,4,14,4,0
21,1,2,3.382549,1,13,1,0
38,1,0,,1,2,4,0
38,0,0,4.467297,1,15,2,0
17,0,0,,4,11,4,0
21,0,0,3.391761,4,12,1,0
21,0,0,3.434378,4,12,1,0
40,0,0,4.059566,1,16,2,0
51,0,0,4.379136,2,14,1,0
16,0,0,,4,11,4,0
40,0,0,3.447945,1,15,1,0
32,0,0,3.649528,4,17,1,0
32,0,0,4.32179,4,18,1,0
57,0,0,4.375728,1,14,1,0
21,0,1,3.712614,4,12,1,0
17,0,1,,4,12,4,0
50,0,1,5.504247,1,16,1,0
16,0,0,,4,11,4,0
55,0,0,3.930179,1,17,1,0
41,0,1,4.494641,1,18,1,0
67,0,0,,1,15,4,0
38,0,0,3.709338,1,14,1,0
37,0,1,4.348265,1,15,1,0
35,0,2,3.37362,1,16,1,0
38,0,1,3.948086,1,14,1,0
39,0,0,4.171291,4,22,1,0
45,0,0,4.248033,1,18,1,0
41,0,0,4.198156,1,16,1,0
15,0,0,,4,10,4,0
47,0,0,3.920486,1,14,1,0
39,0,0,4.636712,1,16,1,0
15,0,0,3.049342,4,10,1,0
44,0,0,3.62847,1,15,1,0
21,0,0,2.947414,4,13,1,0
62,0,0,,1,12,4,0
64,0,3,4.853491,1,12,1,0
27,0,3,,1,18,4,0
67,0,0,,1,16,4,0
36,0,2,3.869853,1,16,1,0
27,0,0,3.858123,1,16,1,0
44,0,1,4.123036,1,22,1,0
48,0,1,5.013752,1,21,1,0
34,0,2,,1,16,4,0
68,0,0,,1,14,4,0
35,0,0,3.089099,5,12,1,0
41,0,1,5.019434,1,18,1,0
66,0,0,3.663028,5,10,1,0
64,0,0,,1,13,4,0
33,0,1,4.712833,1,20,1,0
42,0,1,4.572184,1,18,1,0
29,0,1,4.505486,1,15,1,0
38,0,1,3.640658,1,15,1,0
42,0,1,4.333626,1,21,1,0
32,0,1,,1,12,4,0
47,0,0,5.038554,1,16,1,0
58,0,0,6.080053,1,12,1,0
29,0,2,3.716715,1,15,1,0
40,0,2,4.963087,1,16,1,0
26,0,0,4.062538,4,14,1,0
51,0,0,5.152179,5,17,1,0
39,0,0,4.2006,4,17,1,0
74,0,1,3.14633,3,8,1,0
21,0,1,3.005214,4,12,1,0
34,0,1,4.080703,1,16,1,0
26,0,0,4.108528,1,13,1,0
35,0,2,4.98628,1,15,1,0
37,0,1,3.141201,1,12,1,0
31,0,0,,4,12,4,0
21,0,0,,4,12,4,0
46,0,0,3.472067,1,11,1,0
21,0,0,3.264251,4,12,1,0
16,0,0,,4,11,4,0
40,0,0,4.892881,1,16,1,0
42,0,1,3.901343,1,16,1,0
53,0,0,,1,12,4,0
17,0,0,,4,12,4,0
80,0,0,,3,12,4,0
77,0,0,,1,8,4,0
51,0,0,3.007874,1,12,1,0
30,0,0,3.950255,1,20,1,0
26,0,0,3.499111,4,12,1,0
28,0,0,3.13895,4,15,1,0
57,0,0,3.702768,1,14,1,0
17,0,0,,4,12,4,0
21,0,0,,4,12,4,0
50,0,0,4.989481,1,21,1,0
37,0,1,4.591357,1,22,1,0
35,0,2,4.321917,1,17,1,0
33,0,1,5.819939,1,16,1,0
46,0,1,3.439543,1,12,1,0
15,0,1,,4,10,4,0
46,0,1,3.932696,1,16,1,0
35,0,1,3.916106,1,18,1,0
40,0,0,4.408295,1,17,1,0
35,0,1,4.60849,1,13,1,0
30,0,1,3.922997,1,17,1,0
40,0,1,3.820475,1,19,1,0
54,0,0,4.04247,2,15,2,0
21,0,0,,4,12,4,0
44,0,0,4.475656,1,14,1,0
47,0,0,4.367097,1,15,1,0
17,0,0,,4,12,4,0
21,0,0,,4,12,4,0
46,0,2,,1,15,4,0
51,0,0,4.667927,1,12,2,0
21,0,0,,4,12,4,0
32,0,0,3.625702,4,13,1,0
21,0,0,3.150781,1,14,1,0
60,0,0,3.237818,1,15,1,0
38,0,1,5.04631,1,16,1,0
16,0,1,,4,11,4,0
65,0,0,,1,16,4,0
21,0,0,3.055229,4,15,1,0
48,0,1,4.762645,1,18,1,0
37,0,1,4.740686,1,15,1,0
45,0,0,5.590177,1,17,1,0
15,0,0,,4,9,4,0
48,0,0,4.977264,1,15,1,0
58,0,0,4.849791,1,16,2,0
21,0,0,,4,12,4,0
55,0,0,4.789645,1,17,1,0
21,0,0,2.927646,4,12,1,0
21,0,0,3.87133,4,14,1,0
62,0,0,,1,18,4,0
48,0,0,4.689672,1,18,1,0
38,0,1,3.97396,1,14,1,0
33,0,0,3.475143,4,15,1,0
21,0,0,,4,12,4,0
62,0,0,4.692235,1,14,2,0
25,0,0,,4,13,4,0
27,0,0,4.67216,4,14,1,0
53,0,0,,1,16,4,0
17,0,0,,4,11,4,0
57,0,0,3.580274,1,14,1,0
17,0,0,,4,12,4,0
29,0,0,3.551712,2,13,1,0
52,0,0,3.846025,1,15,1,0
21,0,0,3.441249,4,12,1,0
16,0,0,,4,11,4,0
32,0,0,3.138713,4,12,1,0
66,0,0,,1,15,4,0
43,0,0,4.258961,1,18,1,0
15,0,0,,4,10,4,0
46,0,0,3.845995,1,16,1,0
26,0,0,,4,12,4,0
61,0,1,,1,16,4,0
16,0,1,3.207028,4,11,1,0
32,0,1,,1,12,4,0
72,0,0,,1,12,4,0
21,0,0,,4,12,4,0
56,0,0,5.228582,1,20,1,0
16,0,0,,4,11,4,0
51,0,0,3.163124,1,18,1,0
81,0,0,,3,8,4,0
60,0,0,5.073826,1,15,1,0
61,0,0,4.014321,1,15,1,0
17,1,0,,4,12,4,0
52,1,0,4.125963,1,19,2,0
21,1,0,2.935771,4,16,1,0
21,1,0,3.129889,4,12,1,0
59,1,0,,1,12,4,0
39,1,0,3.381404,1,8,1,0
81,1,0,,1,8,4,0
72,1,0,,1,7,4,0
40,1,0,3.463647,4,12,1,0
36,1,2,3.186804,1,12,1,0
32,1,3,,1,6,4,0
43,1,0,3.148397,1,8,1,0
56,1,1,,3,7,4,0
25,1,1,3.282079,4,11,1,0
21,1,0,2.903353,4,12,1,0
21,1,0,,4,12,4,0
21,1,0,3.513892,4,12,1,0
48,1,0,3.513892,1,12,1,0
21,1,0,3.059386,4,11,1,0
26,1,0,3.56854,4,16,1,0
53,1,0,3.898404,1,16,1,0
21,1,0,,4,14,4,0
21,1,0,3.56854,4,16,1,0
21,1,0,,4,12,4,0
53,1,0,,1,8,4,0
15,1,0,,4,9,4,0
29,1,0,3.094344,4,12,1,0
16,1,1,,4,11,4,0
21,1,1,,4,9,4,0
46,1,1,,1,8,4,0
21,1,0,3.164702,4,11,1,0
27,1,0,3.447521,4,12,1,0
21,1,0,3.13753,4,12,1,0
55,1,0,2.990691,1,8,1,0
21,1,0,3.072171,4,12,1,0
